"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","2929909",45202,41798,20685,21113,12008,21971,7819,5876,11050,4187,NA,0.635,NA,NA,564,0,485,7,114,131,143,108,43,17,1,0,557,20,25,31,25.73,6.75,2,41,176,258,18,45,23,11,0,522,0,299,252,261,303,548,11,0,3,5,48,430,24,56,430,24,38,39,40,38.65,2.35,0,83,14,26,370,213,351,232,326,500,12,7,176,20,146,11,52,5,7,11,7,48,544,9,10,1,0,287,277,23,11,0,522,0,48,489,27,2800,3150,3451.25,3132.27,513.38,50,406,39,4,541,9.35,0.91,3,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.221,NA,51.0407239819005,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930006",11528,10371,5254,5117,2529,5858,1984,1293,2844,980,NA,0.615,NA,NA,106,0,94,2,20,38,26,10,6,4,0,0,104,20,24,28,24.62,6.46,0,9,36,49,1,9,9,14,0,77,0,27,74,44,62,104,2,0,0,0,13,86,7,13,86,7,38,39,40,38.69,2.2,0,33,2,6,61,54,52,72,34,99,4,0,28,11,33,4,14,0,2,2,0,9,105,0,1,0,0,47,59,9,14,0,77,0,16,88,2,2771.25,3100,3430,3059.92,529.26,15,81,6,3,99,9.57,0.8,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.74,NA,37.2714486638537,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930105",81330,74419,36020,38399,19239,40268,14912,9396,20841,8162,NA,0.666,NA,NA,1107,0,968,15,236,259,252,198,109,36,2,0,1092,20,25,31,25.84,7.09,8,74,312,563,34,91,56,8,1,1030,1,193,906,426,681,1075,24,1,4,17,127,826,87,149,826,87,38,39,40,38.58,2.61,2,276,87,74,566,165,942,703,398,1038,43,0,174,156,272,130,122,13,25,24,0,132,1101,3,0,3,0,537,569,56,8,1,1030,1,103,946,58,2860,3200,3531,3164.14,580.83,81,789,121,17,1044,8.93,0.75,5,1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.416,44.427,53.1164531452425,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930154",33011,31638,16377,15261,9874,16092,5672,4832,7687,2742,NA,0.595,NA,NA,571,0,445,6,173,157,132,74,23,6,0,0,565,19,23,28,23.69,6.17,7,39,161,317,4,15,54,72,4,343,1,138,410,245,326,561,10,0,2,12,60,430,46,74,430,46,38,39,40,38.71,2.66,1,129,50,58,317,174,397,403,167,549,11,7,159,40,184,20,55,3,8,9,7,62,406,161,4,0,0,288,283,54,72,4,343,1,31,476,64,3035,3350,3605,3309.77,571.26,29,395,98,6,560,9.54,0.83,6,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2812540653051,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930204",41464,37425,19277,18148,12109,19459,5857,5885,9371,2892,NA,0.585,NA,NA,482,0,325,9,125,113,106,84,33,11,1,0,473,19,24,30,24.85,6.77,4,30,102,185,7,8,12,20,0,304,0,174,298,165,317,472,10,0,4,5,56,340,36,65,340,36,38,39,41,38.95,2.54,1,104,52,57,116,318,164,289,193,330,8,0,52,45,79,58,47,2,5,10,0,42,478,2,1,1,0,231,251,16,20,0,421,0,26,434,22,2931.25,3250,3600,3238.33,519.24,30,339,60,5,474,8.92,0.73,3,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4352790523957,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930303",18389,18112,9243,8869,4659,9633,3820,2313,4643,1913,NA,0.608,NA,NA,244,0,240,2,37,76,57,57,13,2,0,0,242,21,25,31,25.54,6.04,0,7,60,157,3,16,25,13,0,205,0,57,184,87,157,244,0,0,2,2,16,210,14,20,210,14,38,39,40,38.95,2.37,1,51,9,19,163,16,228,128,116,230,11,3,38,40,65,29,39,3,8,0,3,19,242,1,0,1,0,130,114,25,13,0,205,0,8,196,40,3200,3500,3850,3505.53,612.83,3,169,62,5,238,9.2,1.19,0,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.274,NA,52.5522291621796,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930402",15351,15401,7587,7814,3895,7795,3711,1889,3839,2086,NA,0.566,NA,NA,156,0,47,1,35,32,39,25,23,0,0,1,154,20,27,31,26.03,7.13,0,13,39,61,1,2,4,7,0,56,0,84,56,75,81,152,2,1,0,0,6,116,2,7,116,2,39,39,40,38.84,2.41,0,28,13,13,38,123,33,110,45,151,3,0,28,18,40,11,17,1,2,2,0,4,154,0,1,1,0,76,79,4,7,0,56,0,14,138,4,2917.5,3207.5,3520,3160.53,579.53,13,96,10,6,86,8.91,2.31,0,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.005,NA,40.6355821828601,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930501",83275,76762,37680,39082,20216,43091,13455,9855,21865,7362,NA,0.634,NA,NA,1166,0,1012,14,224,301,281,215,105,24,2,0,1152,20,25,31,25.67,6.61,5,77,281,524,23,78,112,96,5,855,1,752,382,554,612,1142,23,0,7,10,144,879,63,161,879,63,37,39,40,38.4,2.42,7,322,140,152,481,195,971,503,659,1037,76,10,318,90,261,44,110,21,50,23,10,142,1138,26,2,0,0,576,590,112,96,5,855,1,83,1014,69,2900,3200,3500,3169.08,565.47,82,834,136,28,1100,9.33,1.05,5,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.904,7.502,53.3272353075692,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930600",13373,12344,6040,6304,3034,6501,2809,1529,3257,1518,NA,0.59,NA,NA,146,0,110,1,39,28,43,20,11,4,0,0,145,19,25,29,25.12,6.77,0,16,50,59,3,5,11,6,0,113,0,78,62,67,79,142,2,0,0,1,8,115,8,9,115,8,38,39,40,38.92,2,1,43,6,8,75,104,42,114,30,135,5,1,46,8,48,6,7,0,3,2,1,7,146,0,0,0,0,71,75,11,6,0,113,0,6,126,14,3001.25,3323,3727.5,3323.77,520.97,7,95,24,3,141,9.02,1.06,1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.373,NA,44.8265274792754,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930709",133202,118047,58013,60034,32117,69413,16517,15753,35532,8749,NA,0.675,NA,NA,1840,0,1634,9,331,456,463,358,186,32,5,0,1831,21,26,31,26.13,6.62,4,104,509,1015,83,109,66,271,5,1468,3,1011,811,742,1098,1797,39,0,7,21,179,1465,84,207,1465,84,38,39,40,38.77,2.26,25,540,253,227,622,1020,820,1108,728,1751,81,0,355,245,458,187,246,26,39,39,0,157,1823,7,4,5,0,975,865,66,271,5,1468,3,184,1532,124,2896.25,3249,3545.25,3199.96,588.78,157,1340,187,23,1809,9.37,0.96,38,1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.761,40.395,51.784307103456,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930758",13320,12050,6265,5785,3929,6225,1896,1871,2981,933,NA,0.564,NA,NA,167,0,109,1,33,55,38,26,10,4,0,0,166,20,24,29,25.01,6.25,0,11,41,87,1,6,9,11,0,108,0,26,123,61,106,162,3,0,0,4,6,131,17,10,131,17,38,39,41,39.17,2.56,0,40,6,6,101,96,71,130,35,159,5,0,33,20,59,14,17,2,2,3,0,6,86,79,2,0,0,72,95,9,11,0,108,0,11,145,11,3000,3300,3600,3249.19,595.83,8,120,20,1,159,9.67,0.6,0,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0214693056021,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930766",11767,12592,6282,6310,3456,6526,2610,1729,3283,1298,NA,0.533,NA,NA,113,0,73,0,34,21,36,11,8,1,2,0,113,19,25,29,24.95,6.94,1,24,33,33,1,6,24,4,0,84,0,80,31,51,62,108,5,0,1,1,10,82,2,12,82,2,38,39,40,38.52,2.65,0,34,4,2,54,113,0,77,36,106,6,1,32,5,28,6,7,2,2,5,1,10,113,0,0,0,0,57,56,24,4,0,84,0,7,93,13,2950,3300,3600,3275.86,592.92,4,75,14,1,108,8.94,0.69,2,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.079,NA,34.4197380444715,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930774",23583,22000,10799,11201,6339,11551,4110,3140,5843,2218,NA,0.631,NA,NA,390,0,378,5,103,114,80,57,23,7,1,0,385,19,23,28.75,24.37,6.52,3,46,130,192,7,8,14,16,1,357,1,90,297,151,239,379,11,0,0,3,41,324,21,44,324,21,38,39,40,38.9,2.2,8,104,38,37,191,362,28,248,142,370,18,0,75,52,106,45,43,5,10,11,0,41,381,0,3,6,0,180,210,14,16,1,357,1,28,342,20,2936.25,3235,3567.5,3215.53,531.1,32,296,40,3,380,9.13,0.86,2,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.583,17.25,66.7465343145644,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930808",17332,15899,8053,7846,4926,8146,2827,2477,3897,1472,NA,0.592,NA,NA,266,0,250,3,65,67,65,40,21,5,0,0,263,19,24,29,24.95,6.51,1,26,73,143,2,16,21,10,0,230,1,83,176,102,164,262,4,0,1,2,25,216,20,28,216,20,38,39,40,38.96,2.25,1,93,9,7,148,157,109,180,86,258,5,2,71,15,103,5,33,1,3,2,2,28,263,3,0,0,0,120,146,21,10,0,230,1,18,240,8,2938.75,3250,3516.25,3204.14,482.42,16,213,25,8,258,8.99,0.98,5,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.749,NA,68.2576340774955,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2930907",13025,11431,5939,5492,3100,5958,2373,1459,2822,1211,NA,0.584,NA,NA,96,0,92,0,15,29,33,11,3,4,1,0,96,21,25,29,25.67,6.12,1,14,23,50,0,5,12,1,2,79,0,10,86,39,57,94,2,0,0,3,9,77,5,12,77,5,38,39,40,38.59,2.24,0,11,6,13,65,41,55,61,35,93,2,1,23,9,39,3,6,1,1,2,1,9,91,5,0,0,0,41,55,12,1,2,79,0,9,79,8,2900,3250,3677.5,3239.96,622.06,5,74,12,2,94,9.16,1.11,1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.763,NA,34.0184266477675,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931004",21282,20013,10071,9942,4737,10804,4472,2343,5316,2283,NA,0.577,NA,NA,253,0,196,3,33,63,69,56,22,7,0,0,250,22,26,31,26.63,6.35,2,43,78,89,5,14,32,3,1,200,0,82,165,106,147,250,3,0,1,0,19,214,9,20,214,9,37.5,38,40,38.47,1.89,0,63,16,34,120,246,7,104,149,242,11,0,33,59,32,52,36,3,8,3,0,18,193,58,0,2,0,131,121,32,3,1,200,0,22,224,7,2855,3135,3375,3092.61,499.83,21,205,12,4,226,9.27,1.14,3,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.642,NA,47.5921745673439,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931053",17702,16128,8126,8002,4292,8456,3380,2096,4163,1743,NA,0.599,NA,NA,175,0,107,1,33,39,51,31,16,4,0,0,174,21,26,31,26.28,6.5,2,19,50,91,4,5,48,30,0,88,0,21,150,76,99,171,4,0,0,5,12,147,7,17,147,7,38,39,40,38.7,2.25,1,23,6,18,112,122,53,110,64,171,1,0,51,11,53,7,26,1,0,4,0,15,173,2,0,0,0,91,84,48,30,0,88,0,18,150,7,2900,3200,3507.5,3166.46,543.58,13,137,14,1,125,9.44,0.71,1,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.281,NA,42.036992553447,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931103",8553,8008,3977,4031,1965,4228,1815,954,2081,996,NA,0.597,NA,NA,67,0,8,1,9,23,12,5,14,3,0,0,66,21,25,34.5,26.63,7.64,0,9,28,19,0,1,1,1,0,22,0,50,12,36,31,62,4,0,0,0,5,43,3,5,43,3,39,39,40,38.96,2.19,0,4,7,2,21,62,5,45,22,64,2,0,17,6,14,2,4,0,2,4,0,3,65,0,2,0,0,27,40,1,1,0,22,0,4,61,2,2913,3200,3490,3158.42,543.12,5,37,5,0,27,9.33,0.55,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,NA,32.1960595867371,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931202",21091,18748,9586,9162,5840,9854,3054,2813,4837,1512,NA,0.566,NA,NA,274,0,248,6,63,69,70,45,20,1,0,0,268,19.25,24,29,24.78,6.45,2,25,96,114,9,13,9,17,0,231,0,157,117,122,152,262,12,0,0,7,23,232,7,30,232,7,38,39,39,38.52,2.15,2,49,29,62,113,244,30,198,76,230,21,9,61,30,71,19,18,4,13,12,9,19,268,0,6,0,0,137,137,13,17,0,240,0,31,230,12,2820,3140,3500,3117.57,554.46,24,192,27,11,256,8.66,1.04,3,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.496,7.049,56.6466818275791,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931301",17398,16516,8337,8179,5079,9031,2406,2481,4436,1262,NA,0.594,NA,NA,205,0,166,2,59,59,35,35,11,3,1,0,203,19,23,29,24.2,6.65,1,26,71,86,0,4,2,9,0,172,0,163,37,78,127,205,0,1,1,4,21,154,12,27,154,12,38,39,40,38.6,3.11,0,55,16,15,102,64,141,173,32,196,4,0,40,22,68,14,14,2,2,0,0,27,205,0,0,0,0,114,91,2,9,0,173,0,13,181,11,2892,3226,3600,3231.4,551.58,21,137,27,3,194,8.99,0.85,1,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.365,7,46.2128043282236,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931350",157804,138341,68077,70264,36779,77969,23593,18264,39688,12312,NA,0.685,NA,NA,2688,0,2458,30,504,692,654,531,225,50,2,0,2658,20,25,30,25.73,6.46,14,147,726,1370,128,276,239,222,2,2095,1,427,2206,1072,1616,2593,90,0,18,36,300,2177,130,354,2177,130,38,39,40,38.5,2.47,2,610,249,244,1464,31,2657,1424,1261,2573,90,3,256,647,337,488,467,27,41,89,3,286,2686,0,1,1,0,1377,1310,239,222,2,2095,1,238,2327,123,2900,3204,3504.25,3170.55,553.69,159,2063,275,17,2655,9.27,0.73,36,2636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.821,32.779,67.728280588591,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931400",8013,7895,3856,4039,1931,4280,1684,899,2163,977,NA,0.594,NA,NA,62,0,15,0,11,17,17,10,5,2,0,0,62,21,25,30,25.69,6.86,0,1,20,30,2,1,2,4,0,16,0,48,9,39,23,59,2,0,0,0,1,52,1,1,52,1,39,39,40,39.28,1.5,0,13,2,1,20,62,0,43,18,59,1,0,16,11,10,8,4,1,0,2,0,1,62,0,0,0,0,26,36,2,4,0,16,0,7,51,4,2783.5,3040,3535.25,3086.6,712.89,8,38,5,0,28,9.32,0.72,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.915,NA,28.6638927415626,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931509",23011,21482,10801,10681,6408,11466,3608,3089,5729,1863,NA,0.566,NA,NA,309,0,254,2,58,83,97,37,26,6,0,0,307,20,25,29,25.47,6.19,2,37,100,133,6,13,27,35,2,219,1,189,117,129,180,300,8,0,3,0,28,249,11,31,249,11,38,39,40,38.59,2.33,0,80,21,28,159,177,132,167,142,290,9,4,84,13,94,23,25,2,7,8,4,24,297,12,0,0,0,151,158,27,35,2,219,1,23,272,14,2970,3250,3550,3219.83,493.41,23,224,34,7,288,9.27,1.22,5,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.836,2.4,53.9361145051492,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931608",15178,14836,7725,7111,4328,8215,2293,2063,3980,1068,NA,0.555,NA,NA,177,0,162,3,49,63,34,20,8,0,0,0,174,19,22,27,23.22,5.65,2,22,72,71,2,7,5,25,2,141,0,72,102,74,103,177,0,0,0,3,5,158,5,8,158,5,38,39,40,39.05,1.81,0,64,16,17,75,67,110,141,36,168,7,1,57,9,71,8,11,6,1,0,1,8,177,0,0,0,0,80,97,5,25,2,141,0,7,149,21,3100,3320,3700,3353.7,548.48,8,132,30,2,170,8.76,0.79,0,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.741,NA,44.4723618090452,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931707",13547,12803,6221,6582,3400,6874,2529,1640,3510,1432,NA,0.578,NA,NA,137,0,85,1,23,36,27,28,19,3,0,0,136,20,25,31,26.39,6.72,0,7,38,81,1,7,0,31,1,71,0,105,30,57,80,128,8,0,1,0,14,105,7,15,105,7,38,39,40,38.8,2.29,0,37,12,10,56,134,3,95,40,131,4,0,27,20,28,15,17,0,2,8,0,8,132,2,0,3,0,71,66,0,31,1,71,0,16,116,5,2940,3212,3460,3171.94,549.45,9,94,13,2,116,9.33,0.83,1,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.814,NA,39.031339031339,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931806",18187,17029,8532,8497,3913,8511,4605,1972,4148,2377,NA,0.528,NA,NA,179,0,157,1,29,49,36,32,23,6,3,0,178,22,26,32,27.13,7.19,5,37,55,63,3,8,7,6,0,160,0,61,116,80,99,174,3,0,0,3,17,138,10,20,138,10,37,39,40,38.51,2.43,0,39,10,15,87,147,32,88,91,178,1,0,38,29,24,28,25,1,0,3,0,18,179,0,0,0,0,92,87,7,6,0,160,0,11,158,10,2900,3165,3500,3160.95,668.1,11,132,16,2,175,9.29,0.97,1,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.894,NA,43.1533269045323,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2931905",55777,52418,26254,26164,14372,27323,10723,7091,13455,5618,NA,0.579,NA,NA,578,0,382,11,111,160,126,100,50,20,0,0,567,20,25,31,25.68,6.89,15,60,184,213,26,32,109,25,0,375,1,269,278,232,346,568,9,0,2,3,48,471,32,53,471,32,38,39,40,38.97,2.28,3,149,56,75,268,263,315,417,160,556,17,1,172,26,214,26,45,6,9,9,1,46,575,3,0,0,0,295,283,109,25,0,375,1,39,502,37,2946,3260,3550,3227.24,567.11,34,435,66,9,404,9.15,1.05,2,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.873,11.234,42.9580081753995,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2932002",25087,24294,12218,12076,6245,12486,5563,3025,6165,2886,NA,0.605,NA,NA,292,0,278,6,65,82,75,37,19,8,0,0,286,20,24,29,24.7,6.48,1,20,80,170,4,13,50,10,2,223,0,86,204,113,179,281,10,0,0,2,32,242,12,34,242,12,38,39,40,38.82,2.14,3,101,28,42,106,159,133,221,70,279,11,0,65,26,105,25,21,2,5,10,0,28,290,1,1,0,0,156,136,50,10,2,223,0,27,239,25,2997.5,3350,3660,3279.08,575.42,24,213,38,4,285,9.14,0.87,6,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.999,NA,47.3641524736415,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2932101",20782,19750,10035,9715,5079,10259,4412,2530,4952,2233,NA,0.582,NA,NA,254,0,205,0,42,62,73,45,28,4,0,0,254,21,26,30,26.2,6.44,2,29,87,118,2,14,19,10,0,222,0,103,143,99,155,248,5,1,1,3,16,214,9,21,214,9,38,39,40,38.75,2.36,0,61,14,23,148,105,149,162,91,239,10,3,70,15,79,12,33,1,8,5,3,19,253,1,0,0,0,123,131,19,10,0,222,0,14,215,25,3092.5,3400,3696.25,3362.09,573.7,6,187,40,3,216,8.8,0.89,0,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.971,5.359,51.2924071082391,NA,NA,NA,NA,NA,NA,NA,NA
